,Round,Client,TestAcc
137,14,7,15.29
138,14,8,15.74
139,14,9,10.02
140,15,0,22.22
141,15,1,20.05
142,15,2,17.67
143,15,3,18.78
144,15,4,16.21
145,15,5,17.47
146,15,6,15.82
147,15,7,18.06
148,15,8,14.67
149,15,9,16.33
150,16,0,22.9
151,16,1,18.24
152,16,2,23.73
153,16,3,22.9
154,16,4,26.78
155,16,5,20.44
156,16,6,24.39
157,16,7,23.25
158,16,8,23.03
159,16,9,24.5
160,17,0,19.57
161,17,1,20.79
162,17,2,21.94
163,17,3,24.57
164,17,4,16.02
165,17,5,19.13
166,17,6,24.12
167,17,7,16.46
168,17,8,19.18
169,17,9,13.79
170,18,0,24.5
171,18,1,20.0
172,18,2,10.82
173,18,3,22.06
174,18,4,14.8
175,18,5,20.41
176,18,6,19.86
177,18,7,23.95
178,18,8,19.78
179,18,9,20.26
180,19,0,23.9
181,19,1,23.44
182,19,2,10.0
183,19,3,15.95
184,19,4,12.19
185,19,5,21.74
186,19,6,19.71
187,19,7,22.99
188,19,8,15.54
189,19,9,18.05
190,20,0,19.15
191,20,1,21.84
192,20,2,14.66
193,20,3,18.72
194,20,4,22.79
195,20,5,27.64
196,20,6,18.02
197,20,7,18.16
198,20,8,13.44
199,20,9,11.4
200,21,0,22.87
201,21,1,18.49
202,21,2,17.36
203,21,3,18.15
204,21,4,17.82
205,21,5,22.99
206,21,6,22.47
207,21,7,17.24
208,21,8,24.27
209,21,9,21.47
210,22,0,23.54
211,22,1,20.09
212,22,2,25.49
213,22,3,13.94
214,22,4,23.85
215,22,5,17.51
216,22,6,18.77
217,22,7,23.73
218,22,8,23.77
219,22,9,18.48
220,23,0,18.19
221,23,1,23.35
222,23,2,15.76
223,23,3,23.19
224,23,4,28.14
225,23,5,15.04
226,23,6,21.76
227,23,7,16.58
228,23,8,15.63
229,23,9,28.9
230,24,0,18.22
231,24,1,13.22
232,24,2,25.42
233,24,3,24.56
234,24,4,21.66
235,24,5,23.24
236,24,6,27.8
237,24,7,20.81
238,24,8,20.77
239,24,9,19.54
240,25,0,23.99
241,25,1,24.03
242,25,2,25.25
243,25,3,20.77
244,25,4,23.39
245,25,5,25.97
246,25,6,24.42
247,25,7,28.52
248,25,8,18.2
249,25,9,25.71
250,26,0,27.28
251,26,1,23.17
252,26,2,29.38
253,26,3,28.44
254,26,4,23.02
255,26,5,18.87
256,26,6,19.92
257,26,7,26.44
258,26,8,26.98
259,26,9,27.09
260,27,0,26.77
261,27,1,20.17
262,27,2,28.42
263,27,3,16.32
264,27,4,24.69
265,27,5,28.07
266,27,6,20.87
267,27,7,24.4
268,27,8,18.94
269,27,9,18.95
270,28,0,27.79
271,28,1,24.53
272,28,2,27.27
273,28,3,27.43
274,28,4,22.72
275,28,5,25.81
276,28,6,26.78
277,28,7,30.59
278,28,8,26.57
279,28,9,27.82
280,29,0,27.92
281,29,1,21.75
282,29,2,31.71
283,29,3,20.41
284,29,4,31.48
285,29,5,28.05
286,29,6,29.72
287,29,7,23.18
288,29,8,19.55
289,29,9,18.98
290,30,0,25.85
291,30,1,15.65
292,30,2,27.21
293,30,3,28.94
294,30,4,20.93
295,30,5,23.61
296,30,6,18.25
297,30,7,22.96
298,30,8,22.95
299,30,9,24.72
300,31,0,29.95
301,31,1,23.63
302,31,2,17.84
303,31,3,18.68
304,31,4,26.41
305,31,5,17.46
306,31,6,21.9
307,31,7,23.63
308,31,8,15.8
309,31,9,31.81
310,32,0,32.84
311,32,1,21.05
312,32,2,30.11
313,32,3,23.89
314,32,4,19.02
315,32,5,22.98
316,32,6,22.73
317,32,7,24.57
318,32,8,17.28
319,32,9,25.58
320,33,0,32.54
321,33,1,22.27
322,33,2,27.46
323,33,3,27.12
324,33,4,27.3
325,33,5,22.14
326,33,6,29.35
327,33,7,26.87
328,33,8,24.94
329,33,9,25.77
330,34,0,26.29
331,34,1,22.07
332,34,2,27.9
333,34,3,26.46
334,34,4,26.46
335,34,5,29.15
336,34,6,21.45
337,34,7,25.24
338,34,8,21.02
339,34,9,22.89
340,35,0,23.46
341,35,1,23.49
342,35,2,27.0
343,35,3,23.14
344,35,4,25.32
345,35,5,26.4
346,35,6,20.59
347,35,7,24.35
348,35,8,29.47
349,35,9,21.92
350,36,0,26.41
351,36,1,22.71
352,36,2,29.42
353,36,3,26.16
354,36,4,30.85
355,36,5,14.76
356,36,6,27.02
357,36,7,31.55
358,36,8,27.76
359,36,9,22.22
360,37,0,24.55
361,37,1,27.44
362,37,2,20.43
363,37,3,23.09
364,37,4,27.62
365,37,5,18.82
366,37,6,24.18
367,37,7,19.36
368,37,8,23.79
369,37,9,23.06
370,38,0,26.82
371,38,1,24.88
372,38,2,23.38
373,38,3,23.69
374,38,4,15.56
375,38,5,31.79
376,38,6,29.47
377,38,7,23.71
378,38,8,21.89
379,38,9,30.32
380,39,0,15.31
381,39,1,10.0
382,39,2,24.83
383,39,3,19.27
384,39,4,26.85
385,39,5,22.83
386,39,6,30.68
387,39,7,23.59
388,39,8,24.03
389,39,9,18.14
390,40,0,23.42
391,40,1,30.63
392,40,2,31.35
393,40,3,30.53
394,40,4,23.95
395,40,5,27.86
396,40,6,20.06
397,40,7,27.77
398,40,8,13.14
399,40,9,24.04
400,41,0,26.09
401,41,1,24.36
402,41,2,29.73
403,41,3,22.92
404,41,4,23.45
405,41,5,16.92
406,41,6,26.73
407,41,7,23.8
408,41,8,28.85
409,41,9,24.43
410,42,0,28.44
411,42,1,25.16
412,42,2,20.06
413,42,3,25.6
414,42,4,27.75
415,42,5,26.22
416,42,6,19.17
417,42,7,26.9
418,42,8,22.69
419,42,9,20.37
420,43,0,22.86
421,43,1,28.06
422,43,2,24.33
423,43,3,23.6
424,43,4,24.45
425,43,5,27.75
426,43,6,24.88
427,43,7,16.85
428,43,8,25.12
429,43,9,15.89
430,44,0,23.75
431,44,1,25.84
432,44,2,27.09
433,44,3,18.21
434,44,4,26.98
435,44,5,28.48
436,44,6,22.17
437,44,7,21.68
438,44,8,18.46
439,44,9,28.0
440,45,0,24.7
441,45,1,29.85
442,45,2,26.05
443,45,3,28.49
444,45,4,16.27
445,45,5,29.07
446,45,6,16.12
447,45,7,26.51
448,45,8,21.88
449,45,9,25.48
450,46,0,26.95
451,46,1,26.89
452,46,2,17.18
453,46,3,24.58
454,46,4,27.31
455,46,5,25.16
456,46,6,27.44
457,46,7,26.6
458,46,8,23.41
459,46,9,25.69
460,47,0,24.92
461,47,1,20.5
462,47,2,21.02
463,47,3,18.52
464,47,4,20.79
465,47,5,24.12
466,47,6,18.86
467,47,7,23.91
468,47,8,31.18
469,47,9,27.97
470,48,0,29.89
471,48,1,24.33
472,48,2,24.04
473,48,3,24.05
474,48,4,17.39
475,48,5,23.5
476,48,6,26.86
477,48,7,26.41
478,48,8,28.92
479,48,9,29.55
480,49,0,25.1
481,49,1,21.94
482,49,2,32.32
483,49,3,26.45
484,49,4,32.32
485,49,5,24.44
486,49,6,24.36
487,49,7,24.86
488,49,8,21.13
489,49,9,29.58
490,50,0,27.94
491,50,1,29.56
492,50,2,28.8
493,50,3,26.57
494,50,4,27.23
495,50,5,28.23
496,50,6,29.17
497,50,7,28.35
498,50,8,22.97
499,50,9,26.57
500,51,0,29.3
501,51,1,25.1
502,51,2,21.13
503,51,3,28.22
504,51,4,29.73
505,51,5,29.92
506,51,6,24.43
507,51,7,29.06
508,51,8,19.11
509,51,9,24.04
510,52,0,23.24
511,52,1,25.14
512,52,2,26.45
513,52,3,23.61
514,52,4,19.84
515,52,5,21.35
516,52,6,24.17
517,52,7,28.75
518,52,8,31.1
519,52,9,27.66
520,53,0,24.24
521,53,1,19.62
522,53,2,20.12
523,53,3,26.63
524,53,4,25.52
525,53,5,27.36
526,53,6,26.51
527,53,7,30.46
528,53,8,32.24
529,53,9,27.33
530,54,0,26.32
531,54,1,27.02
532,54,2,27.59
533,54,3,20.91
534,54,4,22.8
535,54,5,24.6
536,54,6,24.74
537,54,7,22.22
538,54,8,26.2
539,54,9,27.22
540,55,0,20.7
541,55,1,24.43
542,55,2,27.47
543,55,3,17.33
544,55,4,13.97
545,55,5,23.04
546,55,6,27.7
547,55,7,26.34
548,55,8,22.16
549,55,9,19.44
550,56,0,24.37
551,56,1,21.76
552,56,2,23.88
553,56,3,29.72
554,56,4,25.99
555,56,5,26.7
556,56,6,28.1
557,56,7,30.04
558,56,8,29.89
559,56,9,29.74
560,57,0,26.27
561,57,1,25.86
562,57,2,26.24
563,57,3,27.64
564,57,4,28.79
565,57,5,22.31
566,57,6,28.07
567,57,7,28.72
568,57,8,22.77
569,57,9,24.72
570,58,0,29.44
571,58,1,20.31
572,58,2,21.97
573,58,3,20.28
574,58,4,19.61
575,58,5,28.57
576,58,6,19.92
577,58,7,27.51
578,58,8,22.59
579,58,9,29.26
580,59,0,27.32
581,59,1,28.5
582,59,2,23.57
583,59,3,32.09
584,59,4,21.77
585,59,5,24.14
586,59,6,23.51
587,59,7,28.9
588,59,8,25.99
589,59,9,28.89
590,60,0,25.14
591,60,1,19.76
592,60,2,28.67
593,60,3,25.2
594,60,4,28.8
595,60,5,26.05
596,60,6,21.35
597,60,7,23.97
598,60,8,24.14
599,60,9,25.65
600,61,0,27.29
601,61,1,20.14
602,61,2,27.55
603,61,3,25.57
604,61,4,24.61
605,61,5,26.07
606,61,6,25.66
607,61,7,20.98
608,61,8,24.31
609,61,9,28.54
610,62,0,22.46
611,62,1,27.66
612,62,2,28.54
613,62,3,28.73
614,62,4,27.99
615,62,5,22.37
616,62,6,19.49
617,62,7,27.26
618,62,8,23.93
619,62,9,29.29
620,63,0,32.2
621,63,1,21.95
622,63,2,27.55
623,63,3,28.4
624,63,4,22.94
625,63,5,21.83
626,63,6,26.29
627,63,7,26.02
628,63,8,29.05
629,63,9,29.05
630,64,0,29.12
631,64,1,16.43
632,64,2,21.79
633,64,3,27.24
634,64,4,24.33
635,64,5,25.4
636,64,6,25.76
637,64,7,29.33
638,64,8,25.51
639,64,9,27.55
640,65,0,19.88
641,65,1,19.36
642,65,2,22.95
643,65,3,21.33
644,65,4,22.11
645,65,5,24.29
646,65,6,27.32
647,65,7,24.94
648,65,8,21.44
649,65,9,28.68
650,66,0,23.94
651,66,1,24.43
652,66,2,29.22
653,66,3,28.59
654,66,4,18.16
655,66,5,27.41
656,66,6,14.69
657,66,7,19.91
658,66,8,28.19
659,66,9,24.86
660,67,0,27.76
661,67,1,30.92
662,67,2,23.64
663,67,3,25.01
664,67,4,25.72
665,67,5,26.06
666,67,6,24.48
667,67,7,27.29
668,67,8,28.08
669,67,9,25.83
670,68,0,26.19
671,68,1,26.29
672,68,2,24.37
673,68,3,21.22
674,68,4,29.94
675,68,5,26.82
676,68,6,26.24
677,68,7,21.76
678,68,8,21.9
679,68,9,26.96
680,69,0,28.44
681,69,1,21.63
682,69,2,28.01
683,69,3,27.61
684,69,4,28.29
685,69,5,26.48
686,69,6,22.1
687,69,7,27.97
688,69,8,20.38
689,69,9,26.3
690,70,0,25.41
691,70,1,22.76
692,70,2,26.4
693,70,3,22.09
694,70,4,21.05
695,70,5,29.15
696,70,6,26.5
697,70,7,28.64
698,70,8,19.57
699,70,9,28.58
700,71,0,21.53
701,71,1,27.24
702,71,2,17.48
703,71,3,23.28
704,71,4,29.31
705,71,5,21.95
706,71,6,23.0
707,71,7,26.98
708,71,8,24.58
709,71,9,25.88
710,72,0,25.94
711,72,1,22.76
712,72,2,24.31
713,72,3,22.34
714,72,4,25.06
715,72,5,27.32
716,72,6,25.3
717,72,7,24.02
718,72,8,21.44
719,72,9,24.23
720,73,0,27.49
721,73,1,27.08
722,73,2,21.78
723,73,3,29.93
724,73,4,21.34
725,73,5,27.09
726,73,6,19.33
727,73,7,24.04
728,73,8,25.7
729,73,9,25.61
730,74,0,26.39
731,74,1,28.6
732,74,2,26.95
733,74,3,28.53
734,74,4,24.3
735,74,5,19.58
736,74,6,27.17
737,74,7,22.88
738,74,8,24.18
739,74,9,28.55
740,75,0,29.51
741,75,1,25.16
742,75,2,29.55
743,75,3,25.97
744,75,4,26.74
745,75,5,25.84
746,75,6,26.61
747,75,7,25.24
748,75,8,28.08
749,75,9,24.85
750,76,0,24.25
751,76,1,14.42
752,76,2,27.05
753,76,3,27.91
754,76,4,26.32
755,76,5,23.46
756,76,6,26.77
757,76,7,29.94
758,76,8,14.01
759,76,9,29.72
760,77,0,28.94
761,77,1,23.51
762,77,2,26.97
763,77,3,25.71
764,77,4,26.55
765,77,5,27.4
766,77,6,26.25
767,77,7,27.52
768,77,8,24.64
769,77,9,24.97
770,78,0,24.54
771,78,1,22.25
772,78,2,25.63
773,78,3,24.04
774,78,4,26.86
775,78,5,25.02
776,78,6,26.42
777,78,7,25.92
778,78,8,24.43
779,78,9,26.5
780,79,0,22.4
781,79,1,29.06
782,79,2,24.64
783,79,3,25.58
784,79,4,26.12
785,79,5,18.99
786,79,6,22.16
787,79,7,27.32
788,79,8,26.05
789,79,9,24.94
790,80,0,25.55
791,80,1,27.12
792,80,2,28.09
793,80,3,19.85
794,80,4,28.63
795,80,5,27.54
796,80,6,26.8
797,80,7,24.06
798,80,8,25.0
799,80,9,27.89
800,81,0,25.41
801,81,1,28.59
802,81,2,25.09
803,81,3,23.85
804,81,4,28.04
805,81,5,25.74
806,81,6,27.92
807,81,7,28.12
808,81,8,21.54
809,81,9,23.59
810,82,0,26.03
811,82,1,20.24
812,82,2,22.36
813,82,3,23.76
814,82,4,23.1
815,82,5,26.53
816,82,6,24.8
817,82,7,26.11
818,82,8,20.42
819,82,9,22.33
820,83,0,25.15
821,83,1,25.81
822,83,2,28.46
823,83,3,26.46
824,83,4,26.0
825,83,5,24.39
826,83,6,25.37
827,83,7,22.18
828,83,8,24.55
829,83,9,18.95
830,84,0,24.5
831,84,1,21.6
832,84,2,16.79
833,84,3,18.92
834,84,4,27.7
835,84,5,27.01
836,84,6,21.77
837,84,7,25.47
838,84,8,24.74
839,84,9,28.49
840,85,0,20.67
841,85,1,12.6
842,85,2,29.05
843,85,3,27.37
844,85,4,24.55
845,85,5,27.49
846,85,6,25.13
847,85,7,24.34
848,85,8,17.03
849,85,9,27.49
850,86,0,25.06
851,86,1,24.91
852,86,2,23.86
853,86,3,24.62
854,86,4,19.93
855,86,5,24.64
856,86,6,22.85
857,86,7,26.7
858,86,8,20.02
859,86,9,22.89
860,87,0,27.36
861,87,1,17.39
862,87,2,24.83
863,87,3,23.57
864,87,4,23.55
865,87,5,28.02
866,87,6,28.38
867,87,7,29.56
868,87,8,19.49
869,87,9,26.01
870,88,0,28.32
871,88,1,26.34
872,88,2,27.92
873,88,3,23.02
874,88,4,28.6
875,88,5,24.96
876,88,6,25.24
877,88,7,21.05
878,88,8,13.39
879,88,9,27.1
880,89,0,19.71
881,89,1,25.72
882,89,2,20.64
883,89,3,25.78
884,89,4,25.45
885,89,5,21.81
886,89,6,26.93
887,89,7,25.51
888,89,8,22.75
889,89,9,24.87
890,90,0,25.71
891,90,1,28.57
892,90,2,22.97
893,90,3,21.76
894,90,4,23.38
895,90,5,23.37
896,90,6,23.59
897,90,7,26.79
898,90,8,21.69
899,90,9,24.97
900,91,0,18.04
901,91,1,21.69
902,91,2,15.2
903,91,3,23.21
904,91,4,24.74
905,91,5,25.26
906,91,6,24.35
907,91,7,23.73
908,91,8,25.23
909,91,9,17.08
910,92,0,25.71
911,92,1,28.05
912,92,2,26.07
913,92,3,26.73
914,92,4,25.14
915,92,5,26.21
916,92,6,22.64
917,92,7,26.32
918,92,8,25.6
919,92,9,25.83
920,93,0,27.65
921,93,1,24.72
922,93,2,27.61
923,93,3,29.17
924,93,4,26.98
925,93,5,24.28
926,93,6,26.1
927,93,7,28.52
928,93,8,23.37
929,93,9,29.32
930,94,0,25.41
931,94,1,28.78
932,94,2,27.76
933,94,3,26.57
934,94,4,26.42
935,94,5,25.82
936,94,6,27.42
937,94,7,24.93
938,94,8,26.55
939,94,9,29.47
940,95,0,27.37
941,95,1,25.35
942,95,2,17.8
943,95,3,26.32
944,95,4,25.85
945,95,5,26.63
946,95,6,27.54
947,95,7,25.3
948,95,8,23.7
949,95,9,25.45
950,96,0,26.59
951,96,1,26.87
952,96,2,25.97
953,96,3,27.41
954,96,4,26.68
955,96,5,23.22
956,96,6,23.28
957,96,7,27.45
958,96,8,19.5
959,96,9,25.1
960,97,0,24.91
961,97,1,28.2
962,97,2,25.61
963,97,3,28.2
964,97,4,25.78
965,97,5,25.98
966,97,6,20.58
967,97,7,25.26
968,97,8,19.81
969,97,9,23.57
970,98,0,29.47
971,98,1,26.33
972,98,2,24.61
973,98,3,27.28
974,98,4,23.27
975,98,5,16.73
976,98,6,23.54
977,98,7,26.5
978,98,8,18.02
979,98,9,25.07
980,99,0,24.34
981,99,1,26.27
982,99,2,21.45
983,99,3,21.58
984,99,4,26.52
985,99,5,20.73
986,99,6,20.76
987,99,7,23.23
988,99,8,24.47
989,99,9,21.86
990,100,0,21.16
991,100,1,21.69
992,100,2,23.59
993,100,3,25.55
994,100,4,18.6
995,100,5,20.03
996,100,6,22.35
997,100,7,13.03
998,100,8,23.71
999,100,9,26.66
