,Round,Client,TestAcc
137,14,7,15.45
138,14,8,17.4
139,14,9,10.37
140,15,0,20.65
141,15,1,21.14
142,15,2,17.2
143,15,3,16.81
144,15,4,21.35
145,15,5,19.06
146,15,6,17.58
147,15,7,18.8
148,15,8,18.65
149,15,9,12.95
150,16,0,21.39
151,16,1,17.86
152,16,2,20.12
153,16,3,21.39
154,16,4,23.14
155,16,5,20.46
156,16,6,19.02
157,16,7,22.69
158,16,8,20.41
159,16,9,22.32
160,17,0,22.21
161,17,1,18.24
162,17,2,24.19
163,17,3,24.14
164,17,4,19.83
165,17,5,20.4
166,17,6,23.79
167,17,7,18.27
168,17,8,18.93
169,17,9,11.06
170,18,0,21.73
171,18,1,22.81
172,18,2,10.29
173,18,3,22.22
174,18,4,18.03
175,18,5,18.21
176,18,6,19.89
177,18,7,23.37
178,18,8,21.35
179,18,9,19.42
180,19,0,24.05
181,19,1,23.46
182,19,2,10.0
183,19,3,12.66
184,19,4,13.32
185,19,5,21.77
186,19,6,19.84
187,19,7,22.2
188,19,8,18.93
189,19,9,15.93
190,20,0,19.58
191,20,1,18.2
192,20,2,15.54
193,20,3,18.21
194,20,4,22.38
195,20,5,26.87
196,20,6,17.38
197,20,7,19.05
198,20,8,13.08
199,20,9,10.65
200,21,0,22.35
201,21,1,17.7
202,21,2,15.34
203,21,3,18.31
204,21,4,15.54
205,21,5,24.98
206,21,6,21.06
207,21,7,20.56
208,21,8,21.22
209,21,9,24.61
210,22,0,23.18
211,22,1,21.56
212,22,2,23.97
213,22,3,17.08
214,22,4,24.52
215,22,5,16.63
216,22,6,17.9
217,22,7,22.82
218,22,8,24.23
219,22,9,19.02
220,23,0,19.31
221,23,1,19.64
222,23,2,16.13
223,23,3,21.72
224,23,4,24.81
225,23,5,12.97
226,23,6,16.93
227,23,7,16.2
228,23,8,15.59
229,23,9,28.71
230,24,0,19.2
231,24,1,14.87
232,24,2,24.8
233,24,3,23.39
234,24,4,21.3
235,24,5,20.18
236,24,6,26.19
237,24,7,22.67
238,24,8,23.02
239,24,9,20.1
240,25,0,22.63
241,25,1,24.16
242,25,2,23.78
243,25,3,18.48
244,25,4,22.72
245,25,5,25.02
246,25,6,21.57
247,25,7,27.48
248,25,8,16.28
249,25,9,24.51
250,26,0,27.65
251,26,1,21.02
252,26,2,28.9
253,26,3,28.69
254,26,4,24.53
255,26,5,18.97
256,26,6,18.07
257,26,7,27.41
258,26,8,25.72
259,26,9,27.22
260,27,0,24.71
261,27,1,21.05
262,27,2,25.85
263,27,3,18.39
264,27,4,25.16
265,27,5,24.55
266,27,6,22.59
267,27,7,23.64
268,27,8,18.1
269,27,9,18.14
270,28,0,26.13
271,28,1,26.39
272,28,2,27.0
273,28,3,27.54
274,28,4,22.62
275,28,5,26.86
276,28,6,23.9
277,28,7,30.56
278,28,8,26.45
279,28,9,27.77
280,29,0,27.6
281,29,1,21.21
282,29,2,29.55
283,29,3,20.0
284,29,4,29.35
285,29,5,26.92
286,29,6,27.67
287,29,7,21.95
288,29,8,16.99
289,29,9,16.42
290,30,0,23.84
291,30,1,12.82
292,30,2,24.89
293,30,3,25.54
294,30,4,22.14
295,30,5,20.95
296,30,6,13.5
297,30,7,21.64
298,30,8,20.1
299,30,9,20.97
300,31,0,28.6
301,31,1,26.52
302,31,2,16.21
303,31,3,18.23
304,31,4,25.73
305,31,5,17.41
306,31,6,22.39
307,31,7,26.52
308,31,8,15.33
309,31,9,29.47
310,32,0,29.46
311,32,1,21.32
312,32,2,28.48
313,32,3,22.95
314,32,4,25.2
315,32,5,21.16
316,32,6,18.13
317,32,7,20.78
318,32,8,14.62
319,32,9,23.29
320,33,0,30.4
321,33,1,22.3
322,33,2,24.65
323,33,3,27.55
324,33,4,24.91
325,33,5,18.59
326,33,6,27.97
327,33,7,25.2
328,33,8,23.54
329,33,9,24.46
330,34,0,26.03
331,34,1,22.47
332,34,2,26.48
333,34,3,26.18
334,34,4,26.18
335,34,5,26.38
336,34,6,21.36
337,34,7,25.22
338,34,8,21.55
339,34,9,20.5
340,35,0,27.03
341,35,1,26.18
342,35,2,28.22
343,35,3,23.49
344,35,4,26.45
345,35,5,25.93
346,35,6,23.18
347,35,7,26.28
348,35,8,31.13
349,35,9,23.18
350,36,0,22.62
351,36,1,19.41
352,36,2,26.7
353,36,3,20.5
354,36,4,28.09
355,36,5,15.79
356,36,6,26.89
357,36,7,28.77
358,36,8,26.32
359,36,9,20.27
360,37,0,22.27
361,37,1,26.82
362,37,2,19.85
363,37,3,20.33
364,37,4,25.74
365,37,5,14.45
366,37,6,21.54
367,37,7,19.75
368,37,8,18.02
369,37,9,23.21
370,38,0,26.11
371,38,1,26.09
372,38,2,19.15
373,38,3,20.81
374,38,4,13.74
375,38,5,30.89
376,38,6,23.99
377,38,7,24.26
378,38,8,19.77
379,38,9,28.26
380,39,0,17.45
381,39,1,10.0
382,39,2,25.43
383,39,3,19.35
384,39,4,27.8
385,39,5,22.07
386,39,6,30.71
387,39,7,24.27
388,39,8,25.46
389,39,9,21.98
390,40,0,24.27
391,40,1,29.8
392,40,2,30.34
393,40,3,29.31
394,40,4,25.71
395,40,5,27.28
396,40,6,20.83
397,40,7,26.51
398,40,8,13.78
399,40,9,23.67
400,41,0,27.29
401,41,1,24.72
402,41,2,30.58
403,41,3,23.32
404,41,4,20.77
405,41,5,18.72
406,41,6,27.12
407,41,7,25.13
408,41,8,29.61
409,41,9,25.53
410,42,0,30.01
411,42,1,26.52
412,42,2,21.01
413,42,3,24.15
414,42,4,27.33
415,42,5,26.99
416,42,6,18.94
417,42,7,29.04
418,42,8,22.1
419,42,9,21.96
420,43,0,21.65
421,43,1,27.36
422,43,2,23.55
423,43,3,23.66
424,43,4,24.88
425,43,5,26.87
426,43,6,25.37
427,43,7,14.19
428,43,8,25.55
429,43,9,18.6
430,44,0,23.48
431,44,1,27.55
432,44,2,27.38
433,44,3,21.62
434,44,4,27.27
435,44,5,27.51
436,44,6,23.76
437,44,7,24.22
438,44,8,16.02
439,44,9,28.95
440,45,0,23.5
441,45,1,28.27
442,45,2,26.02
443,45,3,28.67
444,45,4,16.48
445,45,5,29.96
446,45,6,17.06
447,45,7,23.33
448,45,8,20.27
449,45,9,23.63
450,46,0,25.77
451,46,1,24.24
452,46,2,16.27
453,46,3,25.05
454,46,4,25.83
455,46,5,27.17
456,46,6,25.04
457,46,7,24.04
458,46,8,22.51
459,46,9,25.97
460,47,0,25.8
461,47,1,20.47
462,47,2,19.16
463,47,3,19.8
464,47,4,18.74
465,47,5,25.97
466,47,6,18.92
467,47,7,20.53
468,47,8,30.41
469,47,9,24.6
470,48,0,31.26
471,48,1,24.65
472,48,2,22.9
473,48,3,26.64
474,48,4,17.73
475,48,5,22.59
476,48,6,26.24
477,48,7,21.68
478,48,8,28.93
479,48,9,28.49
480,49,0,28.14
481,49,1,23.44
482,49,2,32.67
483,49,3,24.83
484,49,4,32.67
485,49,5,26.14
486,49,6,24.88
487,49,7,22.8
488,49,8,19.84
489,49,9,29.96
490,50,0,28.68
491,50,1,27.01
492,50,2,26.37
493,50,3,24.06
494,50,4,27.05
495,50,5,27.92
496,50,6,27.25
497,50,7,28.95
498,50,8,23.1
499,50,9,24.06
500,51,0,28.68
501,51,1,29.17
502,51,2,24.57
503,51,3,28.79
504,51,4,26.83
505,51,5,25.46
506,51,6,25.47
507,51,7,28.97
508,51,8,23.42
509,51,9,28.54
510,52,0,24.41
511,52,1,25.84
512,52,2,23.32
513,52,3,22.32
514,52,4,20.76
515,52,5,20.89
516,52,6,24.79
517,52,7,27.31
518,52,8,32.46
519,52,9,22.0
520,53,0,26.06
521,53,1,20.41
522,53,2,25.13
523,53,3,27.74
524,53,4,26.99
525,53,5,28.95
526,53,6,25.57
527,53,7,31.68
528,53,8,34.08
529,53,9,25.91
530,54,0,29.61
531,54,1,27.89
532,54,2,27.82
533,54,3,23.35
534,54,4,25.95
535,54,5,26.44
536,54,6,25.35
537,54,7,25.75
538,54,8,26.48
539,54,9,28.72
540,55,0,26.72
541,55,1,25.61
542,55,2,25.95
543,55,3,17.86
544,55,4,17.97
545,55,5,22.84
546,55,6,28.37
547,55,7,25.49
548,55,8,28.37
549,55,9,25.14
550,56,0,24.2
551,56,1,23.41
552,56,2,26.11
553,56,3,30.03
554,56,4,25.83
555,56,5,26.46
556,56,6,27.81
557,56,7,30.52
558,56,8,30.49
559,56,9,30.77
560,57,0,26.11
561,57,1,26.98
562,57,2,25.39
563,57,3,29.55
564,57,4,26.36
565,57,5,26.79
566,57,6,28.21
567,57,7,27.35
568,57,8,24.97
569,57,9,27.58
570,58,0,30.7
571,58,1,25.9
572,58,2,24.63
573,58,3,21.53
574,58,4,20.6
575,58,5,30.3
576,58,6,22.85
577,58,7,27.32
578,58,8,26.43
579,58,9,26.97
580,59,0,28.14
581,59,1,29.98
582,59,2,24.93
583,59,3,33.29
584,59,4,23.22
585,59,5,27.06
586,59,6,25.86
587,59,7,26.87
588,59,8,24.77
589,59,9,26.97
590,60,0,27.22
591,60,1,21.72
592,60,2,29.34
593,60,3,24.63
594,60,4,30.62
595,60,5,27.3
596,60,6,22.84
597,60,7,26.59
598,60,8,27.56
599,60,9,27.72
600,61,0,27.65
601,61,1,25.59
602,61,2,27.77
603,61,3,29.44
604,61,4,25.15
605,61,5,25.36
606,61,6,25.43
607,61,7,23.94
608,61,8,27.67
609,61,9,29.02
610,62,0,23.6
611,62,1,25.35
612,62,2,28.06
613,62,3,28.41
614,62,4,28.32
615,62,5,24.48
616,62,6,24.52
617,62,7,29.58
618,62,8,27.53
619,62,9,29.34
620,63,0,32.73
621,63,1,27.44
622,63,2,29.82
623,63,3,31.09
624,63,4,21.92
625,63,5,23.27
626,63,6,28.41
627,63,7,29.21
628,63,8,30.89
629,63,9,30.89
630,64,0,28.71
631,64,1,20.77
632,64,2,26.43
633,64,3,30.15
634,64,4,27.34
635,64,5,31.95
636,64,6,26.1
637,64,7,27.77
638,64,8,27.8
639,64,9,27.75
640,65,0,24.61
641,65,1,21.25
642,65,2,25.44
643,65,3,23.51
644,65,4,24.56
645,65,5,24.28
646,65,6,28.49
647,65,7,29.53
648,65,8,23.02
649,65,9,29.41
650,66,0,24.48
651,66,1,26.46
652,66,2,30.42
653,66,3,29.46
654,66,4,21.4
655,66,5,30.85
656,66,6,18.11
657,66,7,23.33
658,66,8,30.06
659,66,9,27.1
660,67,0,28.58
661,67,1,31.05
662,67,2,24.73
663,67,3,28.01
664,67,4,24.91
665,67,5,25.53
666,67,6,27.5
667,67,7,29.61
668,67,8,27.78
669,67,9,30.71
670,68,0,27.23
671,68,1,26.71
672,68,2,24.43
673,68,3,23.47
674,68,4,28.2
675,68,5,26.84
676,68,6,29.38
677,68,7,20.44
678,68,8,21.07
679,68,9,26.03
680,69,0,28.72
681,69,1,26.48
682,69,2,28.47
683,69,3,30.41
684,69,4,30.32
685,69,5,25.92
686,69,6,25.06
687,69,7,28.55
688,69,8,23.34
689,69,9,27.18
690,70,0,26.15
691,70,1,23.82
692,70,2,27.09
693,70,3,23.34
694,70,4,26.04
695,70,5,28.79
696,70,6,27.13
697,70,7,30.76
698,70,8,22.15
699,70,9,27.83
700,71,0,20.69
701,71,1,29.34
702,71,2,18.59
703,71,3,23.74
704,71,4,27.62
705,71,5,21.72
706,71,6,25.77
707,71,7,25.02
708,71,8,25.16
709,71,9,28.27
710,72,0,25.15
711,72,1,21.79
712,72,2,24.57
713,72,3,22.95
714,72,4,23.09
715,72,5,26.72
716,72,6,24.77
717,72,7,24.03
718,72,8,22.02
719,72,9,24.85
720,73,0,27.17
721,73,1,28.74
722,73,2,21.52
723,73,3,30.15
724,73,4,22.4
725,73,5,27.03
726,73,6,18.31
727,73,7,23.43
728,73,8,26.17
729,73,9,23.73
730,74,0,29.85
731,74,1,27.62
732,74,2,26.92
733,74,3,28.46
734,74,4,25.31
735,74,5,17.7
736,74,6,28.44
737,74,7,24.24
738,74,8,23.78
739,74,9,28.06
740,75,0,31.67
741,75,1,26.65
742,75,2,28.56
743,75,3,26.79
744,75,4,27.04
745,75,5,26.76
746,75,6,26.18
747,75,7,24.11
748,75,8,29.46
749,75,9,26.52
750,76,0,23.83
751,76,1,16.52
752,76,2,26.33
753,76,3,28.78
754,76,4,26.12
755,76,5,23.26
756,76,6,25.39
757,76,7,29.43
758,76,8,13.27
759,76,9,28.86
760,77,0,30.89
761,77,1,25.08
762,77,2,28.25
763,77,3,26.93
764,77,4,27.83
765,77,5,28.14
766,77,6,28.33
767,77,7,27.92
768,77,8,26.71
769,77,9,25.46
770,78,0,24.18
771,78,1,23.11
772,78,2,27.5
773,78,3,24.08
774,78,4,26.76
775,78,5,27.21
776,78,6,26.54
777,78,7,25.72
778,78,8,23.63
779,78,9,27.05
780,79,0,23.72
781,79,1,30.36
782,79,2,27.7
783,79,3,26.39
784,79,4,28.11
785,79,5,24.69
786,79,6,22.6
787,79,7,30.09
788,79,8,29.03
789,79,9,28.47
790,80,0,26.29
791,80,1,29.23
792,80,2,31.12
793,80,3,19.21
794,80,4,28.97
795,80,5,29.59
796,80,6,28.28
797,80,7,25.84
798,80,8,27.73
799,80,9,28.16
800,81,0,25.55
801,81,1,29.85
802,81,2,26.06
803,81,3,24.24
804,81,4,27.99
805,81,5,26.46
806,81,6,29.19
807,81,7,27.01
808,81,8,22.43
809,81,9,23.12
810,82,0,26.91
811,82,1,21.09
812,82,2,21.97
813,82,3,24.11
814,82,4,23.35
815,82,5,26.97
816,82,6,25.57
817,82,7,27.32
818,82,8,21.51
819,82,9,22.67
820,83,0,24.86
821,83,1,24.14
822,83,2,29.14
823,83,3,27.35
824,83,4,26.66
825,83,5,26.86
826,83,6,25.61
827,83,7,22.28
828,83,8,27.08
829,83,9,24.38
830,84,0,24.36
831,84,1,22.25
832,84,2,18.23
833,84,3,20.17
834,84,4,27.16
835,84,5,27.34
836,84,6,22.45
837,84,7,24.93
838,84,8,25.36
839,84,9,30.09
840,85,0,20.85
841,85,1,13.98
842,85,2,29.71
843,85,3,27.73
844,85,4,24.33
845,85,5,26.92
846,85,6,28.45
847,85,7,25.85
848,85,8,24.34
849,85,9,25.68
850,86,0,25.18
851,86,1,25.33
852,86,2,26.14
853,86,3,25.44
854,86,4,22.62
855,86,5,25.7
856,86,6,23.32
857,86,7,28.54
858,86,8,22.33
859,86,9,24.93
860,87,0,25.58
861,87,1,18.52
862,87,2,24.09
863,87,3,22.75
864,87,4,24.61
865,87,5,27.04
866,87,6,26.06
867,87,7,29.18
868,87,8,23.99
869,87,9,21.7
870,88,0,29.89
871,88,1,26.71
872,88,2,30.11
873,88,3,24.54
874,88,4,30.51
875,88,5,25.37
876,88,6,26.65
877,88,7,23.21
878,88,8,13.69
879,88,9,28.69
880,89,0,19.05
881,89,1,27.07
882,89,2,22.67
883,89,3,26.76
884,89,4,25.47
885,89,5,22.75
886,89,6,26.47
887,89,7,25.45
888,89,8,22.9
889,89,9,26.84
890,90,0,27.01
891,90,1,28.35
892,90,2,22.62
893,90,3,22.03
894,90,4,22.41
895,90,5,22.66
896,90,6,24.48
897,90,7,27.1
898,90,8,20.93
899,90,9,24.33
900,91,0,18.38
901,91,1,23.44
902,91,2,18.11
903,91,3,24.7
904,91,4,24.82
905,91,5,24.78
906,91,6,25.17
907,91,7,23.18
908,91,8,27.57
909,91,9,20.33
910,92,0,26.94
911,92,1,28.48
912,92,2,26.12
913,92,3,27.22
914,92,4,24.95
915,92,5,26.83
916,92,6,22.63
917,92,7,27.86
918,92,8,24.82
919,92,9,26.44
920,93,0,28.55
921,93,1,25.85
922,93,2,27.65
923,93,3,30.01
924,93,4,27.28
925,93,5,25.0
926,93,6,25.68
927,93,7,28.97
928,93,8,26.05
929,93,9,29.63
930,94,0,26.14
931,94,1,28.47
932,94,2,28.89
933,94,3,26.86
934,94,4,27.33
935,94,5,26.35
936,94,6,28.49
937,94,7,26.5
938,94,8,27.09
939,94,9,29.17
940,95,0,27.16
941,95,1,24.96
942,95,2,21.31
943,95,3,26.0
944,95,4,26.38
945,95,5,28.06
946,95,6,27.6
947,95,7,25.69
948,95,8,26.47
949,95,9,25.12
950,96,0,27.19
951,96,1,26.89
952,96,2,26.38
953,96,3,27.11
954,96,4,27.74
955,96,5,24.71
956,96,6,22.7
957,96,7,26.62
958,96,8,22.7
959,96,9,24.3
960,97,0,24.55
961,97,1,27.69
962,97,2,26.06
963,97,3,27.69
964,97,4,26.41
965,97,5,27.86
966,97,6,20.85
967,97,7,25.9
968,97,8,22.31
969,97,9,26.22
970,98,0,29.05
971,98,1,26.69
972,98,2,24.36
973,98,3,27.8
974,98,4,23.89
975,98,5,18.05
976,98,6,22.59
977,98,7,26.89
978,98,8,19.61
979,98,9,26.66
980,99,0,25.5
981,99,1,25.9
982,99,2,24.05
983,99,3,19.9
984,99,4,26.18
985,99,5,23.76
986,99,6,22.9
987,99,7,23.62
988,99,8,23.62
989,99,9,21.87
990,100,0,24.27
991,100,1,20.29
992,100,2,25.05
993,100,3,27.09
994,100,4,17.49
995,100,5,27.79
996,100,6,27.65
997,100,7,17.6
998,100,8,28.55
999,100,9,26.61
