,Round,Client,TestAcc
137,14,7,10.0
138,14,8,10.0
139,14,9,10.0
140,15,0,11.78
141,15,1,10.0
142,15,2,10.0
143,15,3,10.06
144,15,4,10.0
145,15,5,10.0
146,15,6,10.0
147,15,7,10.14
148,15,8,10.51
149,15,9,10.0
150,16,0,15.07
151,16,1,9.86
152,16,2,10.0
153,16,3,15.07
154,16,4,15.1
155,16,5,10.21
156,16,6,10.0
157,16,7,11.65
158,16,8,10.0
159,16,9,10.86
160,17,0,9.94
161,17,1,11.69
162,17,2,9.82
163,17,3,10.96
164,17,4,12.14
165,17,5,11.92
166,17,6,10.04
167,17,7,10.97
168,17,8,10.04
169,17,9,11.67
170,18,0,11.32
171,18,1,11.21
172,18,2,10.0
173,18,3,10.06
174,18,4,10.0
175,18,5,10.0
176,18,6,12.67
177,18,7,9.99
178,18,8,10.33
179,18,9,13.85
180,19,0,10.0
181,19,1,14.5
182,19,2,9.71
183,19,3,10.09
184,19,4,9.39
185,19,5,9.65
186,19,6,10.0
187,19,7,10.0
188,19,8,11.26
189,19,9,9.94
190,20,0,10.0
191,20,1,15.54
192,20,2,9.85
193,20,3,10.0
194,20,4,10.0
195,20,5,10.0
196,20,6,15.71
197,20,7,10.0
198,20,8,16.4
199,20,9,9.61
200,21,0,10.48
201,21,1,12.5
202,21,2,10.01
203,21,3,10.09
204,21,4,10.0
205,21,5,10.36
206,21,6,15.11
207,21,7,10.52
208,21,8,11.53
209,21,9,10.02
210,22,0,10.0
211,22,1,14.95
212,22,2,11.55
213,22,3,10.03
214,22,4,14.32
215,22,5,10.0
216,22,6,10.0
217,22,7,15.71
218,22,8,10.36
219,22,9,10.0
220,23,0,10.0
221,23,1,16.71
222,23,2,13.62
223,23,3,16.36
224,23,4,18.26
225,23,5,10.0
226,23,6,9.97
227,23,7,10.43
228,23,8,12.04
229,23,9,12.99
230,24,0,13.94
231,24,1,10.0
232,24,2,11.94
233,24,3,15.46
234,24,4,12.95
235,24,5,10.05
236,24,6,13.87
237,24,7,10.04
238,24,8,12.18
239,24,9,14.09
240,25,0,10.37
241,25,1,10.0
242,25,2,16.33
243,25,3,16.08
244,25,4,13.67
245,25,5,10.0
246,25,6,17.27
247,25,7,15.65
248,25,8,10.0
249,25,9,13.64
250,26,0,9.99
251,26,1,16.66
252,26,2,10.59
253,26,3,16.78
254,26,4,11.4
255,26,5,9.76
256,26,6,10.22
257,26,7,10.04
258,26,8,16.16
259,26,9,16.91
260,27,0,12.17
261,27,1,10.0
262,27,2,10.0
263,27,3,14.98
264,27,4,10.0
265,27,5,10.01
266,27,6,10.73
267,27,7,10.0
268,27,8,10.02
269,27,9,13.41
270,28,0,20.18
271,28,1,10.04
272,28,2,10.0
273,28,3,10.0
274,28,4,13.88
275,28,5,10.0
276,28,6,10.88
277,28,7,10.0
278,28,8,22.9
279,28,9,10.0
280,29,0,10.05
281,29,1,14.49
282,29,2,17.0
283,29,3,10.0
284,29,4,16.5
285,29,5,11.45
286,29,6,16.0
287,29,7,10.0
288,29,8,12.15
289,29,9,10.67
290,30,0,10.03
291,30,1,10.0
292,30,2,10.63
293,30,3,16.37
294,30,4,10.03
295,30,5,10.06
296,30,6,10.04
297,30,7,10.0
298,30,8,10.0
299,30,9,13.73
300,31,0,22.1
301,31,1,11.66
302,31,2,10.0
303,31,3,17.55
304,31,4,10.75
305,31,5,12.0
306,31,6,17.96
307,31,7,11.66
308,31,8,10.0
309,31,9,22.63
310,32,0,17.76
311,32,1,14.53
312,32,2,19.31
313,32,3,10.78
314,32,4,10.0
315,32,5,12.55
316,32,6,10.04
317,32,7,10.0
318,32,8,15.35
319,32,9,12.39
320,33,0,21.58
321,33,1,15.25
322,33,2,17.72
323,33,3,16.3
324,33,4,16.52
325,33,5,16.16
326,33,6,17.83
327,33,7,16.98
328,33,8,15.06
329,33,9,13.36
330,34,0,21.5
331,34,1,14.97
332,34,2,19.11
333,34,3,20.65
334,34,4,20.65
335,34,5,14.77
336,34,6,11.01
337,34,7,18.92
338,34,8,10.25
339,34,9,15.94
340,35,0,15.04
341,35,1,10.0
342,35,2,10.0
343,35,3,17.69
344,35,4,10.0
345,35,5,10.3
346,35,6,12.52
347,35,7,14.46
348,35,8,14.83
349,35,9,10.33
350,36,0,17.89
351,36,1,13.69
352,36,2,19.13
353,36,3,10.99
354,36,4,16.49
355,36,5,11.28
356,36,6,14.97
357,36,7,19.62
358,36,8,14.61
359,36,9,17.77
360,37,0,11.2
361,37,1,18.92
362,37,2,18.12
363,37,3,18.02
364,37,4,17.11
365,37,5,10.17
366,37,6,14.92
367,37,7,16.2
368,37,8,14.72
369,37,9,17.02
370,38,0,21.95
371,38,1,15.34
372,38,2,14.03
373,38,3,10.02
374,38,4,10.11
375,38,5,28.38
376,38,6,15.92
377,38,7,15.1
378,38,8,14.54
379,38,9,21.45
380,39,0,14.46
381,39,1,10.0
382,39,2,19.73
383,39,3,9.96
384,39,4,22.7
385,39,5,13.86
386,39,6,22.12
387,39,7,20.98
388,39,8,23.1
389,39,9,10.01
390,40,0,15.03
391,40,1,22.39
392,40,2,23.93
393,40,3,23.75
394,40,4,13.96
395,40,5,21.29
396,40,6,20.41
397,40,7,14.15
398,40,8,10.05
399,40,9,16.45
400,41,0,18.98
401,41,1,19.32
402,41,2,24.56
403,41,3,16.17
404,41,4,11.4
405,41,5,10.58
406,41,6,26.27
407,41,7,17.55
408,41,8,27.32
409,41,9,22.69
410,42,0,10.32
411,42,1,14.31
412,42,2,17.31
413,42,3,18.65
414,42,4,16.39
415,42,5,15.7
416,42,6,17.29
417,42,7,20.29
418,42,8,18.79
419,42,9,12.91
420,43,0,16.28
421,43,1,20.39
422,43,2,18.24
423,43,3,11.27
424,43,4,20.87
425,43,5,21.38
426,43,6,17.89
427,43,7,10.12
428,43,8,17.26
429,43,9,17.36
430,44,0,12.19
431,44,1,23.73
432,44,2,21.62
433,44,3,11.45
434,44,4,20.65
435,44,5,20.42
436,44,6,16.79
437,44,7,15.9
438,44,8,14.9
439,44,9,21.76
440,45,0,9.85
441,45,1,26.28
442,45,2,16.33
443,45,3,22.12
444,45,4,14.45
445,45,5,22.29
446,45,6,15.29
447,45,7,16.6
448,45,8,17.82
449,45,9,16.18
450,46,0,16.38
451,46,1,19.78
452,46,2,11.02
453,46,3,18.12
454,46,4,23.96
455,46,5,17.0
456,46,6,19.02
457,46,7,18.03
458,46,8,18.44
459,46,9,20.93
460,47,0,15.98
461,47,1,12.09
462,47,2,11.65
463,47,3,16.92
464,47,4,11.02
465,47,5,18.25
466,47,6,10.14
467,47,7,19.55
468,47,8,19.22
469,47,9,15.64
470,48,0,26.82
471,48,1,21.15
472,48,2,18.21
473,48,3,19.55
474,48,4,16.81
475,48,5,18.46
476,48,6,21.77
477,48,7,17.17
478,48,8,20.26
479,48,9,23.57
480,49,0,15.13
481,49,1,17.65
482,49,2,27.95
483,49,3,19.01
484,49,4,27.95
485,49,5,17.22
486,49,6,11.15
487,49,7,19.94
488,49,8,12.46
489,49,9,22.62
490,50,0,18.31
491,50,1,20.63
492,50,2,22.56
493,50,3,17.03
494,50,4,18.9
495,50,5,14.06
496,50,6,21.81
497,50,7,21.24
498,50,8,13.75
499,50,9,17.03
500,51,0,19.45
501,51,1,16.25
502,51,2,17.52
503,51,3,20.5
504,51,4,17.4
505,51,5,13.64
506,51,6,16.27
507,51,7,19.35
508,51,8,13.9
509,51,9,16.18
510,52,0,11.31
511,52,1,19.74
512,52,2,20.11
513,52,3,19.27
514,52,4,16.68
515,52,5,14.17
516,52,6,18.83
517,52,7,23.59
518,52,8,24.06
519,52,9,15.35
520,53,0,21.02
521,53,1,11.43
522,53,2,10.08
523,53,3,19.94
524,53,4,19.72
525,53,5,22.74
526,53,6,20.7
527,53,7,25.21
528,53,8,26.6
529,53,9,17.03
530,54,0,18.46
531,54,1,23.2
532,54,2,23.86
533,54,3,12.0
534,54,4,16.98
535,54,5,18.41
536,54,6,17.39
537,54,7,18.43
538,54,8,17.44
539,54,9,20.12
540,55,0,19.28
541,55,1,20.23
542,55,2,22.95
543,55,3,17.75
544,55,4,13.9
545,55,5,18.99
546,55,6,24.7
547,55,7,19.38
548,55,8,12.04
549,55,9,16.57
550,56,0,16.27
551,56,1,16.93
552,56,2,20.67
553,56,3,23.4
554,56,4,23.81
555,56,5,26.45
556,56,6,23.97
557,56,7,26.76
558,56,8,25.23
559,56,9,26.85
560,57,0,23.67
561,57,1,17.54
562,57,2,19.95
563,57,3,20.27
564,57,4,22.32
565,57,5,15.95
566,57,6,23.1
567,57,7,18.26
568,57,8,14.66
569,57,9,20.93
570,58,0,18.13
571,58,1,10.67
572,58,2,14.47
573,58,3,18.41
574,58,4,17.69
575,58,5,20.23
576,58,6,18.72
577,58,7,20.89
578,58,8,20.45
579,58,9,17.25
580,59,0,18.37
581,59,1,23.4
582,59,2,14.95
583,59,3,30.4
584,59,4,20.73
585,59,5,17.88
586,59,6,17.65
587,59,7,19.02
588,59,8,22.51
589,59,9,17.5
590,60,0,20.81
591,60,1,10.4
592,60,2,18.39
593,60,3,16.61
594,60,4,22.73
595,60,5,17.52
596,60,6,18.36
597,60,7,19.06
598,60,8,19.67
599,60,9,21.86
600,61,0,14.49
601,61,1,14.32
602,61,2,22.88
603,61,3,18.61
604,61,4,17.34
605,61,5,17.77
606,61,6,21.15
607,61,7,18.92
608,61,8,15.32
609,61,9,20.31
610,62,0,15.63
611,62,1,13.73
612,62,2,19.65
613,62,3,18.48
614,62,4,15.97
615,62,5,10.02
616,62,6,13.9
617,62,7,24.38
618,62,8,10.34
619,62,9,21.32
620,63,0,25.64
621,63,1,13.25
622,63,2,15.13
623,63,3,20.23
624,63,4,17.3
625,63,5,16.71
626,63,6,17.12
627,63,7,18.49
628,63,8,20.45
629,63,9,20.45
630,64,0,18.34
631,64,1,10.44
632,64,2,20.7
633,64,3,23.55
634,64,4,19.41
635,64,5,25.63
636,64,6,17.92
637,64,7,17.9
638,64,8,22.25
639,64,9,22.38
640,65,0,15.53
641,65,1,18.83
642,65,2,19.5
643,65,3,17.16
644,65,4,18.61
645,65,5,26.01
646,65,6,21.95
647,65,7,16.32
648,65,8,21.19
649,65,9,13.28
650,66,0,19.81
651,66,1,18.98
652,66,2,28.61
653,66,3,24.83
654,66,4,12.2
655,66,5,23.25
656,66,6,10.05
657,66,7,13.97
658,66,8,25.84
659,66,9,17.66
660,67,0,25.31
661,67,1,27.28
662,67,2,19.27
663,67,3,25.2
664,67,4,22.92
665,67,5,21.44
666,67,6,21.55
667,67,7,29.23
668,67,8,25.68
669,67,9,22.49
670,68,0,24.35
671,68,1,24.06
672,68,2,22.62
673,68,3,17.69
674,68,4,24.54
675,68,5,19.37
676,68,6,27.19
677,68,7,18.88
678,68,8,17.23
679,68,9,20.11
680,69,0,23.78
681,69,1,20.77
682,69,2,21.97
683,69,3,24.66
684,69,4,31.39
685,69,5,23.77
686,69,6,22.6
687,69,7,21.13
688,69,8,18.07
689,69,9,24.86
690,70,0,25.12
691,70,1,19.31
692,70,2,23.92
693,70,3,18.0
694,70,4,17.22
695,70,5,29.02
696,70,6,24.66
697,70,7,27.28
698,70,8,11.99
699,70,9,25.22
700,71,0,10.09
701,71,1,18.63
702,71,2,15.24
703,71,3,21.48
704,71,4,22.06
705,71,5,18.68
706,71,6,20.3
707,71,7,20.25
708,71,8,26.33
709,71,9,17.74
710,72,0,16.03
711,72,1,15.21
712,72,2,10.28
713,72,3,22.76
714,72,4,18.24
715,72,5,21.86
716,72,6,23.01
717,72,7,20.2
718,72,8,16.4
719,72,9,21.13
720,73,0,16.42
721,73,1,23.75
722,73,2,13.83
723,73,3,22.88
724,73,4,16.86
725,73,5,22.21
726,73,6,15.19
727,73,7,18.89
728,73,8,19.3
729,73,9,22.64
730,74,0,18.77
731,74,1,21.73
732,74,2,22.73
733,74,3,23.23
734,74,4,21.43
735,74,5,10.89
736,74,6,25.82
737,74,7,18.57
738,74,8,18.31
739,74,9,22.64
740,75,0,28.25
741,75,1,22.38
742,75,2,19.08
743,75,3,24.62
744,75,4,14.89
745,75,5,24.48
746,75,6,20.76
747,75,7,22.47
748,75,8,18.85
749,75,9,23.02
750,76,0,17.98
751,76,1,10.4
752,76,2,22.78
753,76,3,24.33
754,76,4,23.08
755,76,5,21.63
756,76,6,21.72
757,76,7,18.58
758,76,8,10.47
759,76,9,22.45
760,77,0,16.39
761,77,1,20.95
762,77,2,20.6
763,77,3,22.61
764,77,4,27.81
765,77,5,19.87
766,77,6,22.23
767,77,7,13.67
768,77,8,19.46
769,77,9,15.25
770,78,0,13.35
771,78,1,22.91
772,78,2,18.68
773,78,3,22.08
774,78,4,15.11
775,78,5,10.0
776,78,6,20.84
777,78,7,24.1
778,78,8,24.94
779,78,9,22.58
780,79,0,21.09
781,79,1,26.4
782,79,2,23.07
783,79,3,23.99
784,79,4,17.57
785,79,5,12.52
786,79,6,18.27
787,79,7,25.11
788,79,8,23.1
789,79,9,25.48
790,80,0,21.87
791,80,1,29.7
792,80,2,22.76
793,80,3,18.49
794,80,4,26.69
795,80,5,27.18
796,80,6,25.65
797,80,7,19.8
798,80,8,21.81
799,80,9,19.41
800,81,0,24.32
801,81,1,27.49
802,81,2,27.86
803,81,3,20.35
804,81,4,17.42
805,81,5,21.93
806,81,6,26.26
807,81,7,21.02
808,81,8,22.12
809,81,9,16.25
810,82,0,25.0
811,82,1,13.11
812,82,2,17.37
813,82,3,18.87
814,82,4,20.34
815,82,5,23.86
816,82,6,22.98
817,82,7,26.04
818,82,8,16.42
819,82,9,18.86
820,83,0,22.58
821,83,1,16.48
822,83,2,24.18
823,83,3,25.07
824,83,4,24.5
825,83,5,28.14
826,83,6,15.01
827,83,7,17.33
828,83,8,27.91
829,83,9,15.43
830,84,0,14.52
831,84,1,17.01
832,84,2,19.97
833,84,3,18.57
834,84,4,19.86
835,84,5,23.16
836,84,6,26.22
837,84,7,21.64
838,84,8,23.38
839,84,9,25.67
840,85,0,18.37
841,85,1,10.24
842,85,2,27.54
843,85,3,22.16
844,85,4,21.46
845,85,5,24.36
846,85,6,30.05
847,85,7,26.86
848,85,8,18.6
849,85,9,24.83
850,86,0,20.27
851,86,1,21.88
852,86,2,16.64
853,86,3,22.77
854,86,4,28.9
855,86,5,21.55
856,86,6,19.95
857,86,7,25.09
858,86,8,15.76
859,86,9,22.15
860,87,0,22.53
861,87,1,11.28
862,87,2,23.37
863,87,3,15.45
864,87,4,10.0
865,87,5,17.98
866,87,6,24.17
867,87,7,23.04
868,87,8,18.46
869,87,9,21.24
870,88,0,25.14
871,88,1,25.95
872,88,2,27.09
873,88,3,22.21
874,88,4,27.38
875,88,5,23.27
876,88,6,27.15
877,88,7,25.17
878,88,8,13.49
879,88,9,22.71
880,89,0,15.5
881,89,1,25.53
882,89,2,11.96
883,89,3,29.05
884,89,4,23.71
885,89,5,18.49
886,89,6,20.88
887,89,7,27.99
888,89,8,27.05
889,89,9,22.91
890,90,0,27.57
891,90,1,28.17
892,90,2,17.53
893,90,3,19.96
894,90,4,22.04
895,90,5,20.34
896,90,6,25.57
897,90,7,23.16
898,90,8,20.62
899,90,9,20.15
900,91,0,15.16
901,91,1,18.01
902,91,2,18.05
903,91,3,24.64
904,91,4,22.28
905,91,5,22.78
906,91,6,24.04
907,91,7,20.15
908,91,8,26.99
909,91,9,19.72
910,92,0,26.25
911,92,1,25.03
912,92,2,22.09
913,92,3,27.81
914,92,4,23.38
915,92,5,23.56
916,92,6,21.15
917,92,7,25.1
918,92,8,23.21
919,92,9,29.07
920,93,0,25.13
921,93,1,22.96
922,93,2,24.51
923,93,3,25.14
924,93,4,23.54
925,93,5,23.91
926,93,6,20.01
927,93,7,25.45
928,93,8,19.34
929,93,9,26.5
930,94,0,14.32
931,94,1,24.46
932,94,2,27.08
933,94,3,26.75
934,94,4,28.72
935,94,5,23.66
936,94,6,28.35
937,94,7,22.4
938,94,8,25.02
939,94,9,26.83
940,95,0,23.89
941,95,1,22.41
942,95,2,21.75
943,95,3,25.48
944,95,4,20.06
945,95,5,29.77
946,95,6,23.94
947,95,7,19.32
948,95,8,30.86
949,95,9,18.17
950,96,0,21.58
951,96,1,19.08
952,96,2,24.9
953,96,3,23.99
954,96,4,27.65
955,96,5,24.11
956,96,6,11.88
957,96,7,16.08
958,96,8,18.31
959,96,9,16.14
960,97,0,21.77
961,97,1,26.2
962,97,2,24.52
963,97,3,26.2
964,97,4,24.58
965,97,5,24.56
966,97,6,17.85
967,97,7,22.31
968,97,8,17.69
969,97,9,21.35
970,98,0,28.22
971,98,1,25.14
972,98,2,22.49
973,98,3,27.72
974,98,4,23.75
975,98,5,16.47
976,98,6,21.25
977,98,7,29.09
978,98,8,22.63
979,98,9,25.37
980,99,0,22.04
981,99,1,22.63
982,99,2,22.24
983,99,3,18.18
984,99,4,25.79
985,99,5,28.27
986,99,6,21.23
987,99,7,19.88
988,99,8,24.04
989,99,9,24.05
990,100,0,20.36
991,100,1,19.45
992,100,2,25.17
993,100,3,23.66
994,100,4,15.52
995,100,5,32.27
996,100,6,26.98
997,100,7,18.87
998,100,8,31.28
999,100,9,23.77
